status,comments,hour,photo,age,shares,link,likes,video,type,day,str_length,newlines
0,37,18,1,1355681662,140,0,316,0,4,6,168,2
1,149,23,0,1355613121,79,0,409,0,4,5,101,0
1,45,16,0,1355589999,81,0,326,0,4,5,183,0
0,71,00,0,1355529634,69,1,155,0,4,5,168,2
0,138,21,1,1355520204,406,0,445,0,4,4,252,4
0,180,19,1,1355512496,416,0,331,0,4,4,180,2
1,91,17,0,1355506415,120,0,239,0,4,4,82,0
0,16,15,1,1355500101,27,0,107,0,4,4,303,4
0,19,14,0,1355495878,58,1,252,0,4,4,283,0
0,158,02,1,1355452400,1730,0,1653,0,4,4,211,2
0,11,00,1,1355443467,69,0,181,0,4,4,214,4
1,331,21,0,1355434724,206,0,425,0,4,3,234,2
0,53,19,1,1355427361,309,0,622,0,4,3,217,2
0,54,17,1,1355420804,120,0,484,0,4,3,161,4
0,11,15,1,1355412901,155,0,289,0,4,3,272,3
0,34,14,0,1355408794,55,1,142,0,4,3,89,0
0,40,02,0,1355366086,121,1,176,0,4,3,140,0
1,14,01,0,1355362494,40,0,306,0,4,3,101,0
0,159,00,1,1355357198,422,0,655,0,4,3,207,2
1,31,21,0,1355348583,117,0,528,0,4,2,212,2
0,168,20,1,1355343415,928,0,1956,0,4,2,274,4
0,30,18,0,1355335259,99,0,230,1,1,2,101,0
0,78,15,1,1355327186,620,0,706,0,4,2,209,2
0,50,02,1,1355279563,168,0,668,0,4,2,412,4
0,40,00,1,1355271870,144,0,285,0,4,2,166,2
1,264,23,0,1355269682,66,0,296,0,4,1,156,2
0,37,21,1,1355262017,336,0,339,0,4,1,192,2
1,21,20,0,1355258203,46,0,185,0,4,1,241,0
1,135,16,0,1355244883,166,0,502,0,4,1,259,7
0,55,15,1,1355240343,241,0,344,0,4,1,128,3
0,16,14,1,1355236584,142,0,187,0,4,1,176,2
0,60,23,1,1355183866,687,0,1577,0,4,0,193,2
0,26,22,1,1355178586,95,0,253,0,4,0,204,3
0,2,21,1,1355173947,24,0,78,0,4,0,187,2
0,26,19,1,1355167163,553,0,713,0,4,0,201,4
1,505,17,0,1355159496,35,0,288,0,2,0,103,0
1,29,14,0,1355150996,196,0,466,0,4,0,85,0
0,29,13,1,1355146203,342,0,431,0,4,0,136,2
0,82,02,1,1355107576,161,0,533,0,4,0,182,4
0,43,21,1,1355087103,389,0,1046,0,4,6,223,2
0,5,15,0,1355067207,224,1,250,0,4,6,49,0
0,8,02,1,1355021912,36,0,100,0,4,6,306,2
0,45,20,1,1354998594,293,0,329,0,4,5,172,2
0,16,16,1,1354982438,51,0,104,0,4,5,207,0
0,8,05,1,1354944480,27,0,134,0,4,5,193,2
0,31,00,1,1354926287,695,0,445,0,4,5,144,2
0,158,23,1,1354922465,427,0,864,0,4,4,278,4
0,26,22,1,1354917807,132,0,214,0,4,4,246,4
1,63,20,0,1354913231,83,0,350,0,4,4,210,0
0,211,19,1,1354908596,1096,0,2776,0,4,4,297,4
1,15,17,0,1354902957,36,0,129,0,4,4,260,2
0,55,15,1,1354895698,243,0,584,0,4,4,296,4
1,186,13,0,1354888145,136,0,886,0,4,4,181,2
0,8,03,1,1354852283,66,0,104,0,4,4,281,2
1,329,00,0,1354839260,199,0,457,0,4,4,179,2
0,331,21,1,1354831179,3328,0,4771,0,4,3,175,2
1,237,19,0,1354823823,290,0,1060,0,4,3,160,2
0,17,17,1,1354815729,293,0,816,0,4,3,205,4
0,34,15,1,1354808174,202,0,267,0,4,3,241,2
0,51,14,1,1354804895,138,0,228,0,4,3,303,4
0,32,03,1,1354765045,53,0,111,0,4,3,289,4
0,109,23,1,1354751106,1359,0,2414,0,4,2,139,2
0,138,21,1,1354743272,990,0,833,0,4,2,172,2
0,105,19,1,1354736441,280,0,243,0,4,2,275,4
1,69,17,0,1354730278,118,0,493,0,4,2,363,2
1,57,14,0,1354718468,195,0,550,0,4,2,342,2
0,25,13,1,1354713904,628,0,635,0,4,2,322,2
0,34,03,1,1354676461,35,0,122,0,4,2,334,4
0,48,01,1,1354669906,375,0,723,0,4,2,198,2
0,75,23,1,1354665242,182,0,382,0,4,1,169,2
0,21,23,1,1354662578,60,0,115,0,4,1,128,0
0,18,21,1,1354654963,150,0,458,0,4,1,206,4
0,32,18,1,1354646233,195,0,348,0,4,1,215,4
0,8,17,1,1354641695,34,0,144,0,4,1,189,2
0,36,03,1,1354591165,99,0,294,0,4,1,239,4
0,35,23,1,1354576765,237,0,575,0,4,0,204,4
0,40,21,1,1354570604,183,0,663,0,4,0,272,2
0,4,18,1,1354559568,34,0,101,0,4,0,259,2
0,122,16,1,1354553509,180,0,1052,0,4,0,244,4
0,23,16,0,1354464978,40,0,118,1,1,6,186,0
0,441,00,1,1354320412,1794,0,8511,0,4,5,281,4
0,18,22,1,1354316219,32,0,122,0,4,4,156,4
0,128,21,1,1354310551,255,0,281,0,4,4,212,2
0,91,18,1,1354301868,289,0,906,0,4,4,153,2
1,8,17,0,1354297048,28,0,142,0,4,4,183,0
0,184,23,1,1354231382,1150,0,1280,0,4,3,209,2
0,214,22,1,1354226645,199,0,334,0,4,3,194,4
0,51,18,1,1354213398,373,0,1309,0,4,3,190,2
0,112,17,1,1354209516,164,0,225,0,4,3,219,4
0,29,01,0,1354152103,71,1,230,0,4,3,198,2
0,62,23,1,1354145866,334,0,569,0,4,2,218,2
0,83,21,1,1354137773,357,0,349,0,4,2,166,2
0,38,19,1,1354130544,96,0,127,0,4,2,246,4
0,32,17,1,1354122766,83,0,229,0,4,2,186,2
0,282,23,1,1354059199,248,0,428,0,4,1,223,6
0,80,21,1,1354050242,698,0,2232,0,4,1,196,2
0,11,20,1,1354046443,110,0,166,0,4,1,202,4
0,206,17,1,1354036202,975,0,968,0,4,1,213,2
0,16,15,1,1354030991,30,0,83,0,4,1,242,4
0,19,14,1,1354025795,166,0,280,0,4,1,227,2
0,10,00,1,1353975707,131,0,176,0,4,1,128,2
0,69,23,1,1353971401,285,0,427,0,4,0,173,2
0,103,21,1,1353965578,460,0,1049,0,4,0,184,2
0,33,20,1,1353960928,82,0,139,0,4,0,188,2
0,1,18,0,1353956191,14,1,33,0,4,0,98,0
0,9,14,1,1353940382,314,0,306,0,4,0,191,2
0,7,13,0,1353937070,35,1,62,0,4,0,237,2
0,26,01,1,1353893330,71,0,131,0,4,0,159,0
0,83,00,1,1353803725,205,0,455,0,4,6,192,2
0,10,22,1,1353708026,41,0,105,0,4,4,181,0
0,185,16,1,1353689708,279,0,1395,0,3,4,415,5
0,6,15,1,1353685252,26,0,75,0,4,4,178,0
0,16,14,1,1353680632,23,0,137,0,4,4,270,5
0,40,19,1,1353611775,395,0,1732,0,4,3,191,2
0,78,02,0,1353549961,86,1,133,0,4,3,163,0
0,12,21,1,1353533829,32,0,111,0,4,2,179,2
0,110,19,1,1353525466,574,0,769,0,4,2,163,2
0,7,18,1,1353521828,73,0,156,0,4,2,264,4
0,97,16,1,1353515059,706,0,564,0,4,2,146,0
0,59,14,1,1353508603,47,0,87,0,4,2,224,4
0,63,23,1,1353453514,159,0,333,0,4,1,251,4
0,132,21,1,1353445763,78,0,117,0,4,1,276,4
0,109,19,1,1353438450,982,0,967,0,4,1,258,4
0,54,17,1,1353433536,44,0,92,0,4,1,300,4
0,87,15,1,1353424074,286,0,500,0,4,1,239,2
0,65,13,1,1353419554,174,0,291,0,4,1,392,4
0,26,22,1,1353365520,176,0,298,0,4,0,132,2
0,39,21,1,1353360113,244,0,628,0,4,0,173,4
0,131,19,1,1353353343,1284,0,1711,0,4,0,146,0
0,9,18,1,1353349386,84,0,210,0,4,0,391,4
0,18,14,1,1353336365,128,0,188,0,4,0,292,2
0,10,12,1,1353327446,80,0,215,0,4,0,204,1
0,47,14,1,1353247334,690,0,1064,0,4,6,188,2
0,24,00,0,1353196939,29,1,56,0,4,6,264,2
0,321,21,1,1353187720,557,0,3528,0,4,5,40,0
0,183,13,1,1353159147,996,0,666,0,3,5,243,0
0,69,00,1,1353113578,122,0,300,0,4,5,266,4
0,55,21,1,1353103173,154,0,312,0,4,4,170,2
0,6,19,1,1353093995,42,0,112,0,4,4,312,2
0,234,16,1,1353084229,240,0,284,0,4,4,250,2
0,14,15,1,1353078008,31,0,97,0,4,4,296,2
0,37,23,0,1353023729,11,1,46,0,4,3,138,2
0,30,22,1,1353019572,58,0,214,0,4,3,195,4
0,25,20,1,1353012129,63,0,143,0,4,3,263,4
0,52,19,1,1353007383,97,0,255,0,4,3,262,2
0,17,15,1,1352993956,27,0,99,0,4,3,359,5
0,73,14,1,1352988234,562,0,998,0,4,3,278,4
0,139,23,1,1352934780,240,0,283,0,4,2,180,2
0,588,21,1,1352928095,699,0,665,0,4,2,203,4
0,82,19,1,1352923049,663,0,728,0,4,2,163,2
0,15,18,1,1352918485,85,0,153,0,4,2,376,4
0,17,14,1,1352903939,90,0,137,0,4,2,238,3
0,29,01,0,1352858285,63,1,146,0,4,2,200,0
0,34,23,1,1352850612,49,0,136,0,4,1,125,4
0,13,21,1,1352842082,46,0,153,0,4,1,328,4
0,157,19,1,1352834644,311,0,587,0,4,1,259,4
0,36,17,1,1352828024,136,0,142,0,4,1,297,2
0,30,14,0,1352817722,38,1,102,0,4,1,199,0
0,73,13,1,1352814434,313,0,524,0,4,1,158,0
0,138,23,1,1352761880,308,0,547,0,4,0,202,2
0,42,22,1,1352758741,97,0,170,0,4,0,264,4
0,150,20,1,1352751806,864,0,1305,0,4,0,224,2
0,124,18,1,1352745336,170,0,1077,0,4,0,275,4
0,212,15,0,1352734099,82,1,219,0,4,0,224,2
0,27,14,0,1352729697,23,1,69,0,4,0,128,2
0,39,19,1,1352661184,374,0,474,0,4,6,212,2
0,40,14,0,1352644052,61,1,250,0,4,6,213,2
0,69,14,1,1352558149,149,0,376,0,4,5,259,4
0,67,02,0,1352514571,68,1,159,0,4,5,265,2
0,89,22,1,1352498767,178,0,856,0,4,4,197,4
0,175,20,0,1352494407,111,1,173,0,4,4,125,0
0,68,18,1,1352485060,72,0,186,0,4,4,185,2
0,276,15,1,1352473958,1826,0,945,0,4,4,108,0
0,106,22,1,1352413435,73,0,428,0,4,3,343,4
0,83,18,1,1352399631,182,0,358,0,4,3,204,4
0,460,16,1,1352392060,1360,0,1129,0,4,3,106,0
0,9,14,1,1352384919,99,0,179,0,4,3,219,2
0,56,01,1,1352336474,66,0,174,0,4,3,562,6
0,124,20,1,1352319844,97,0,691,0,4,2,285,4
0,30,19,1,1352315097,122,0,185,0,4,2,201,0
0,33,18,1,1352312793,45,0,136,0,4,2,395,5
0,68,15,1,1352301310,141,0,569,0,4,2,191,4
0,70,13,1,1352295054,47,0,161,0,4,2,323,2
0,269,07,1,1352273143,355,0,1736,0,4,2,436,6
0,354,04,1,1352263749,609,0,3289,0,4,2,180,4
1,80,04,0,1352262223,86,0,1938,0,4,2,81,0
0,37,04,1,1352261730,106,0,514,0,4,2,213,2
0,17,03,0,1352260415,33,1,96,0,4,2,246,2
0,48,02,0,1352254989,58,1,156,0,4,2,247,2
0,55,01,1,1352253207,194,0,536,0,4,2,322,2
0,85,00,1,1352249838,126,0,327,0,4,2,291,4
0,42,22,1,1352242229,303,0,548,0,4,1,268,4
0,11,20,1,1352235397,29,0,98,0,4,1,234,4
0,30,18,1,1352226399,234,0,342,0,4,1,207,2
0,49,17,1,1352224046,33,0,124,0,4,1,205,4
0,16,16,1,1352218602,80,0,340,0,4,1,291,4
0,310,14,1,1352212861,1305,0,922,0,4,1,199,0
0,54,13,1,1352207592,324,0,802,0,4,1,105,0
0,17,23,1,1352156700,72,0,251,0,4,0,235,2
0,34,22,1,1352153891,213,0,512,0,4,0,203,3
1,38,20,0,1352145909,71,0,364,0,2,0,194,2
0,28,18,1,1352139933,89,0,116,0,4,0,368,4
0,178,16,1,1352132644,487,0,576,0,4,0,149,2
0,8,15,1,1352128793,48,0,156,0,4,0,219,4
0,32,14,1,1352125669,68,0,175,0,4,0,267,4
0,53,20,1,1352059300,111,0,217,0,4,6,624,6
0,72,15,1,1351955939,133,0,267,0,4,5,341,5
0,19,22,1,1351895913,125,0,302,0,4,4,201,2
0,34,20,1,1351888609,90,0,261,0,4,4,167,2
0,72,19,1,1351883894,248,0,664,0,4,4,333,4
0,103,17,1,1351875619,348,0,419,0,4,4,215,2
0,206,15,1,1351870253,131,0,294,0,4,4,508,8
0,75,13,1,1351863401,121,0,226,0,4,4,295,4
0,49,23,1,1351810942,306,0,839,0,4,3,151,2
0,281,21,1,1351804834,220,0,1018,0,4,3,404,5
0,10,19,1,1351799561,56,0,205,0,4,3,278,2
0,22,18,1,1351795571,56,0,117,0,4,3,152,2
0,21,17,1,1351790691,149,0,375,0,4,3,309,4
0,32,14,1,1351780954,190,0,331,0,4,3,310,4
0,41,13,1,1351777264,108,0,286,0,4,3,282,2
0,11,12,1,1351773600,75,0,177,0,4,3,359,4
0,15,00,1,1351728798,27,0,95,0,4,3,232,2
0,10,21,1,1351719000,37,0,99,0,4,2,306,4
0,166,19,1,1351711445,646,0,1400,0,4,2,164,0
0,15,17,1,1351705961,82,0,224,0,4,2,310,4
0,55,15,1,1351696590,34,0,216,0,4,2,493,6
0,7,13,1,1351691976,14,0,54,0,4,2,527,6
0,18,10,1,1351678449,65,0,240,0,4,2,247,2
0,69,01,1,1351647451,262,0,595,0,4,2,117,0
0,504,23,1,1351638267,8447,0,5258,0,4,1,289,6
0,74,21,1,1351631860,310,0,875,0,4,1,295,4
0,92,18,1,1351623217,693,0,970,0,4,1,255,4
0,109,16,1,1351615024,776,0,1357,0,4,1,343,4
0,80,13,1,1351605274,762,0,2155,0,4,1,231,4
0,113,12,1,1351598848,784,0,820,0,4,1,266,2
0,230,04,1,1351570024,1990,0,1472,0,4,1,315,6
0,16,00,0,1351557426,38,1,121,0,4,1,251,2
0,74,21,1,1351545634,574,0,1065,0,4,0,241,2
0,74,19,1,1351538687,1174,0,619,0,4,0,287,5
0,93,17,1,1351531369,72,0,251,0,4,0,294,4
0,52,14,1,1351521057,107,0,315,0,4,0,313,4
0,57,11,1,1351509701,468,0,583,0,4,0,175,2
0,128,20,1,1351455761,885,0,869,0,4,6,216,4
0,142,16,1,1351440553,431,0,752,0,4,6,188,2
0,208,00,1,1351383256,1192,0,1715,0,4,6,318,2
0,49,15,1,1351352696,87,0,524,0,4,5,284,3
0,34,22,1,1351289313,56,0,227,0,4,4,238,2
0,111,19,1,1351281280,76,0,165,0,4,4,319,4
0,109,18,1,1351276442,844,0,503,0,4,4,214,2
0,24,17,1,1351272223,28,0,85,0,4,4,147,0
0,27,15,1,1351264593,33,0,104,0,4,4,324,2
0,18,14,0,1351260273,5,1,72,0,4,4,145,0
0,46,00,1,1351211410,79,0,275,0,4,4,256,2
0,81,21,1,1351201447,404,0,400,0,4,3,319,5
0,51,20,1,1351197909,87,0,459,0,4,3,194,4
0,23,18,1,1351191578,100,0,305,0,4,3,269,4
0,392,16,1,1351183427,1476,0,3733,0,4,3,227,4
0,48,14,1,1351175607,70,0,232,0,4,3,233,4
0,41,13,1,1351172670,83,0,184,0,4,3,355,2
0,45,00,1,1351126183,122,0,214,0,4,3,319,2
0,55,21,1,1351112570,801,0,1235,0,4,2,271,4
0,103,19,1,1351108207,67,0,239,0,4,2,269,4
0,50,17,1,1351100573,136,0,383,0,4,2,259,4
0,166,15,1,1351091002,520,0,798,0,4,2,186,2
0,17,13,1,1351086576,195,0,282,0,4,2,327,4
0,50,00,1,1351038154,128,0,281,0,4,2,290,4
0,58,22,0,1351030753,23,0,131,1,1,1,251,2
0,341,21,1,1351026200,115,0,250,0,4,1,270,2
0,76,19,1,1351022099,99,0,251,0,4,1,269,4
0,207,18,1,1351017076,378,0,892,0,4,1,234,4
0,84,17,1,1351011682,240,0,391,0,4,1,237,4
0,23,15,1,1351006862,62,0,255,0,4,1,305,2
0,23,14,1,1351002015,191,0,304,0,4,1,183,2
0,19,13,1,1350998741,274,0,252,0,4,1,249,2
0,428,02,1,1350960581,187,0,567,0,4,1,174,2
0,57,00,1,1350952037,75,0,247,0,4,1,199,0
0,154,22,0,1350945516,98,1,208,0,4,0,357,2
0,154,20,1,1350939164,386,0,646,0,4,0,295,2
0,2,20,1,1350936388,20,0,86,0,4,0,279,4
0,109,18,0,1350932070,153,1,345,0,4,0,234,2
0,64,17,1,1350926557,70,0,269,0,4,0,289,4
0,50,15,1,1350921106,114,0,342,0,4,0,328,4
0,54,14,1,1350914601,224,0,464,0,4,0,264,2
0,71,22,1,1350859832,203,0,331,0,4,6,150,2
0,27,13,1,1350738378,40,0,182,0,4,5,415,2
0,13,02,1,1350698502,62,0,181,0,4,5,343,2
0,31,23,1,1350690895,83,0,485,0,4,4,248,2
0,58,19,1,1350676463,132,0,240,0,4,4,331,2
0,19,18,1,1350671781,47,0,139,0,4,4,354,4
0,84,16,1,1350664816,149,0,245,0,4,4,340,4
0,33,15,1,1350659281,105,0,292,0,4,4,299,2
0,13,13,1,1350652990,84,0,176,0,4,4,492,2
0,31,01,1,1350609159,160,0,285,0,4,4,230,0
0,58,23,1,1350602473,80,0,259,0,4,3,227,2
0,35,21,1,1350594942,65,0,192,0,4,3,325,4
0,35,19,1,1350587470,154,0,219,0,4,3,250,4
0,21,17,1,1350583139,109,0,174,0,4,3,248,2
0,112,15,1,1350572601,315,0,661,0,4,3,285,5
0,10,13,1,1350566234,47,0,138,0,4,3,286,2
0,58,23,1,1350516460,251,0,494,0,4,2,342,4
0,57,20,1,1350505259,278,0,784,0,4,2,292,4
0,72,19,1,1350501187,73,0,199,0,4,2,333,6
0,19,17,1,1350495335,351,0,483,0,4,2,342,2
0,31,16,1,1350490470,264,0,311,0,4,2,275,2
0,45,14,1,1350484405,160,0,377,0,4,2,140,0
0,68,13,0,1350479892,52,1,130,0,4,2,325,2
0,114,05,1,1350450944,77,0,304,0,4,2,103,0
0,456,03,1,1350443353,116,0,551,0,4,2,174,2
0,97,00,1,1350433657,205,0,373,0,4,2,370,3
0,49,21,1,1350423087,408,0,673,0,4,1,234,4
0,110,20,1,1350419360,92,0,353,0,4,1,222,4
0,27,18,1,1350413984,234,0,297,0,4,1,209,2
0,21,17,1,1350409261,74,0,176,0,4,1,212,4
0,90,16,1,1350404173,252,0,401,0,4,1,298,4
0,73,14,0,1350399395,190,1,303,0,4,1,214,2
0,16,13,1,1350394140,41,0,161,0,4,1,391,4
0,57,23,1,1350342274,335,0,576,0,4,0,282,2
0,118,20,1,1350333610,562,0,1372,0,4,0,312,4
1,24,19,0,1350329976,4,0,79,0,2,0,276,2
0,12,18,1,1350326822,48,0,178,0,4,0,288,4
0,149,15,1,1350315593,514,0,2487,0,4,0,243,5
0,10,13,0,1350306831,161,1,148,0,4,0,230,0
0,164,14,0,1350224594,101,1,221,0,4,6,226,0
0,206,23,1,1350085433,186,0,881,0,4,4,315,4
0,249,21,1,1350078854,547,0,487,0,4,4,182,2
0,84,19,1,1350070966,616,0,896,0,4,4,291,2
0,32,18,0,1350067204,35,1,124,0,4,4,404,4
0,30,16,1,1350059902,59,0,168,0,4,4,295,3
0,195,14,0,1350051522,119,1,253,0,4,4,134,0
0,607,03,1,1350010927,189,0,648,0,4,4,142,0
0,11,00,0,1350001817,17,1,88,0,4,4,245,2
0,9,22,1,1349993698,94,0,137,0,4,3,256,2
0,43,19,0,1349982498,138,1,267,0,4,3,234,2
0,18,18,1,1349978922,37,0,115,0,4,3,316,2
0,37,16,1,1349973934,44,0,209,0,4,3,262,4
0,40,15,1,1349970016,272,0,758,0,4,3,268,2
0,70,14,0,1349964773,69,1,110,0,4,3,304,4
0,51,23,1,1349912125,94,0,321,0,4,2,432,4
0,70,20,1,1349901586,104,0,616,0,4,2,326,4
0,20,18,1,1349894350,25,0,107,0,4,2,340,4
0,7,17,1,1349890662,31,0,80,0,4,2,252,2
0,27,16,0,1349886071,38,1,90,0,4,2,238,2
0,95,14,1,1349880133,279,0,382,0,4,2,285,2
0,18,13,1,1349875330,230,0,314,0,4,2,341,4
0,130,00,0,1349827951,196,1,713,0,4,2,243,0
0,56,21,1,1349817952,120,0,246,0,4,1,297,4
0,37,19,1,1349810662,354,0,547,0,4,1,266,4
0,14,18,1,1349806188,36,0,105,0,4,1,259,4
0,62,17,1,1349802390,163,0,289,0,4,1,281,4
0,136,14,1,1349793309,759,0,902,0,4,1,338,2
0,12,13,1,1349788763,28,0,74,0,4,1,407,5
0,22,00,1,1349743028,173,0,329,0,4,1,267,2
0,23,22,1,1349734303,82,0,256,0,4,0,194,0
0,36,20,0,1349728439,35,1,84,0,4,0,183,2
0,22,19,1,1349724369,128,0,310,0,4,0,389,5
0,61,18,1,1349720225,126,0,289,0,4,0,349,2
0,71,17,1,1349716021,233,0,778,0,4,0,351,4
0,62,15,1,1349708401,561,0,751,0,4,0,367,4
0,32,13,0,1349704565,58,1,137,0,4,0,367,2
0,25,12,1,1349697752,142,0,245,0,4,0,419,4
0,11,15,1,1349622627,41,0,104,0,4,6,340,4
0,42,10,1,1349520529,79,0,197,0,4,5,417,4
0,132,23,1,1349480083,748,0,574,0,4,4,312,2
0,48,20,1,1349470747,143,0,313,0,4,4,327,2
0,27,19,1,1349466479,233,0,553,0,4,4,312,2
0,149,18,1,1349461447,343,0,972,0,4,4,205,4
0,55,17,1,1349457684,197,0,284,0,4,4,327,2
0,103,15,1,1349452543,312,0,468,0,4,4,351,2
0,50,14,1,1349448027,216,0,458,0,4,4,562,5
0,109,13,1,1349443881,210,0,414,0,4,4,158,0
0,33,22,1,1349388276,71,0,259,0,4,3,420,5
0,42,20,1,1349383433,213,0,246,0,4,3,253,2
0,93,18,1,1349375949,726,0,808,0,4,3,292,2
0,14,17,1,1349372862,69,0,159,0,4,3,365,5
0,171,15,1,1349365734,78,0,321,0,4,3,208,4
0,14,00,1,1349310715,21,0,101,0,4,3,155,0
0,43,21,1,1349300879,429,0,534,0,4,2,336,4
0,501,19,0,1349294288,847,1,261,0,4,2,209,0
0,53,18,1,1349290099,111,0,218,0,4,2,217,2
0,119,17,1,1349285378,244,0,277,0,4,2,276,5
0,89,16,1,1349281273,140,0,198,0,4,2,158,2
0,13,15,1,1349276880,25,0,128,0,4,2,348,2
0,48,23,1,1349222395,336,0,885,0,4,1,371,4
0,53,22,1,1349217180,47,0,147,0,4,1,332,2
0,29,20,1,1349211344,216,0,317,0,4,1,315,2
0,85,19,1,1349205718,485,0,414,0,4,1,285,2
0,21,18,1,1349201222,26,0,128,0,4,1,252,2
0,29,17,1,1349197382,57,0,232,0,4,1,313,4
0,137,15,1,1349190565,365,0,787,0,4,1,297,5
0,61,12,1,1349181516,122,0,302,0,4,1,200,4
0,7,22,0,1349131021,72,1,184,0,4,0,159,0
0,52,20,1,1349123423,384,0,283,0,4,0,245,2
0,24,18,1,1349117872,68,0,171,0,4,0,299,2
0,188,17,1,1349113892,284,0,319,0,4,0,247,3
0,5,16,0,1349110251,5,1,41,0,4,0,233,0
0,16,15,0,1349106520,37,0,199,1,4,0,335,2
0,38,13,1,1349098822,93,0,197,0,4,0,596,2
0,51,12,1,1349093677,306,0,390,0,4,0,321,2
0,36,21,1,1349041167,208,0,350,0,4,6,224,2
0,24,21,1,1348953040,58,0,166,0,4,5,305,4
0,38,14,1,1348927840,177,0,166,0,4,5,363,4
0,18,00,1,1348877631,91,0,277,0,4,5,317,3
0,54,21,1,1348868843,204,0,469,0,4,4,380,4
0,23,20,1,1348865138,128,0,130,0,4,4,291,2
0,49,20,1,1348862682,70,0,228,0,4,4,339,6
0,131,17,0,1348854464,26,1,163,0,4,4,267,0
0,13,16,1,1348849435,127,0,197,0,4,4,369,2
0,39,15,1,1348845547,75,0,150,0,4,4,279,2
0,32,00,1,1348793854,99,0,438,0,4,4,189,4
0,44,22,1,1348783808,62,0,290,0,4,3,454,6
0,99,20,1,1348778049,354,0,835,0,4,3,368,4
0,54,18,1,1348769033,81,0,198,0,4,3,250,2
0,14,16,1,1348764998,50,0,139,0,4,3,360,4
0,83,15,0,1348758281,11,1,99,0,4,3,122,0
0,25,00,1,1348706232,270,0,432,0,4,3,294,2
0,51,21,0,1348695246,56,1,144,0,4,2,278,4
0,30,19,1,1348689323,58,0,116,0,4,2,307,4
0,63,18,1,1348685569,262,0,378,0,4,2,319,4
0,135,16,0,1348676070,43,1,141,0,4,2,76,0
0,33,15,1,1348672105,360,0,722,0,4,2,357,4
0,45,13,1,1348667022,187,0,209,0,4,2,331,2
0,32,00,1,1348619482,52,0,220,0,4,2,406,6
0,14,21,0,1348607045,30,1,71,0,4,1,390,4
0,50,20,0,1348603313,82,1,142,0,4,1,363,4
0,30,18,1,1348599312,108,0,297,0,4,1,352,5
0,30,17,0,1348595484,77,1,192,0,4,1,411,2
0,10,16,1,1348591076,83,0,113,0,4,1,223,2
0,47,15,0,1348587697,15,1,98,0,4,1,190,0
0,47,13,0,1348578739,85,1,233,0,4,1,312,4
0,16,00,1,1348533847,76,0,169,0,4,1,424,4
0,25,22,0,1348525285,67,1,118,0,4,0,295,0
0,37,22,0,1348524025,26,1,107,0,4,0,360,4
0,13,21,1,1348520483,32,0,70,0,4,0,345,2
0,200,18,0,1348510967,160,1,286,0,4,0,376,4
0,15,17,1,1348506007,125,0,133,0,4,0,375,4
0,9,15,0,1348501146,14,1,66,0,4,0,258,0
0,0,14,1,1348497678,4,0,11,0,4,0,431,4
0,3,13,1,1348494284,2,0,21,0,4,0,444,4
0,41,12,1,1348490912,82,0,179,0,4,0,621,4
0,19,04,0,1348460253,16,1,85,0,4,0,274,2
0,70,14,0,1348409224,250,1,370,0,4,6,308,2
0,18,15,1,1348326934,109,0,255,0,4,5,507,5
0,24,22,0,1348266945,53,1,113,0,4,4,246,2
0,125,21,1,1348263293,107,0,173,0,4,4,355,2
0,25,20,1,1348258350,51,0,75,0,4,4,449,5
0,10,18,0,1348253897,68,1,172,0,4,4,438,4
0,65,16,1,1348246504,87,0,163,0,4,4,526,4
0,59,15,1,1348242010,120,0,170,0,4,4,543,4
0,1,14,1,1348237477,3,0,40,0,4,4,260,2
0,13,13,1,1348232870,41,0,151,0,4,4,484,5
0,23,22,0,1348180977,74,1,287,0,4,3,423,2
0,15,20,0,1348174673,72,1,136,0,4,3,419,2
0,13,20,1,1348173729,17,0,39,0,4,3,412,4
0,27,19,1,1348170377,160,0,160,0,4,3,502,4
0,41,17,0,1348163036,210,1,480,0,4,3,506,4
0,122,15,1,1348155263,585,0,559,0,4,3,363,4
0,64,14,1,1348152244,234,0,400,0,4,3,485,4
0,15,13,1,1348146764,56,0,167,0,4,3,401,5
0,24,22,1,1348092078,96,0,254,0,4,2,462,4
0,52,20,0,1348085985,55,1,177,0,4,2,348,4
0,25,18,1,1348078186,95,0,168,0,4,2,384,5
0,41,14,1,1348066798,566,0,448,0,4,2,229,2
0,31,14,1,1348063367,119,0,296,0,4,2,258,4
0,48,13,0,1348060651,42,1,124,0,4,2,210,0
0,173,11,1,1348054693,421,0,1037,0,4,2,205,2
0,74,21,1,1348003634,155,0,228,0,4,1,304,2
0,50,19,1,1347996745,247,0,355,0,4,1,204,2
0,109,18,1,1347993026,278,0,279,0,4,1,594,4
0,18,17,1,1347988074,39,0,77,0,4,1,636,5
0,40,15,0,1347982400,132,1,195,0,4,1,397,2
0,103,14,1,1347978782,991,0,1159,0,4,1,243,2
0,355,13,0,1347974310,114,1,333,0,4,1,213,0
0,12,22,0,1347920075,29,1,63,0,4,0,309,2
0,87,21,1,1347916655,274,0,615,0,4,0,303,4
0,131,19,1,1347910617,553,0,595,0,4,0,342,4
0,53,15,0,1347897220,437,1,457,0,4,0,459,4
0,154,14,1,1347892662,127,0,328,0,4,0,250,4
0,55,13,1,1347888605,139,0,335,0,4,0,480,5
0,43,15,0,1347807843,54,1,222,0,4,6,131,0
